conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.79E+23,Sat May 11 11:36:01 +0000 2024,0,@03__nakula Makan Siang gratis + Susu gratis Itu Untuk Anak2 Rakyat RI.(mudah2an Biayanya Bukan Dari Pajak Naik) Hilirisasi itu Urusan pemerintah Saja... Eeh ad bnrnya Juga.,1.79E+23,,03__nakula,in,,0,0,0,https://x.com/05kw9/status/1789258155274248657,1.27E+23,05kw9
1.79E+23,Sat May 11 08:28:57 +0000 2024,2,@Miduk17 @DivHumas_Polri @ListyoSigitP @korlantasid @cctv_lampumerah @TMCPoldaMetro @Aryprasetyo85 @__AnakKolong @Anak__Ogi @NgkongRoses @hasyimmah beneran pemerintah konohan kayak gini.aturan ganti terus .pajak naik.upah naik.hanya nen nen nenek gue yg kagak naik .malah turun mulu,1.79E+23,,JhonSitorus_18,in,"Negara, Indonesia",0,1,0,https://x.com/hemaviton99/status/1789211075600416955,8.00E+22,hemaviton99
1.79E+23,Fri May 10 19:48:44 +0000 2024,0,@RestyAyuHardina @FOODFESS2 Terus nnti kedepan kalo harga2 pokok bbm pajak PBB pajak PPN naik.. UKT naik tapi lapangan pekerjaan ga ada rupiah melemah ..lalu kalo anda melarang menyalahkan pemerintah terus baiknya rakyat mau menyalahkan siapa atas carut marut tsb? Nyahalahin emak Lo??,1.79E+23,,dailyrestyyy,in,Indonesia,0,0,0,https://x.com/Anjanifaa/status/1789019761223102754,1.68E+22,Anjanifaa
1.79E+23,Fri May 10 18:59:54 +0000 2024,0,@blank0429 Satu lagi MAKAN TUH KEBERLANJUTAN Lanjut serba naik lanjut pajak naik Lanjut semuanya eh pendukung 02 gak boleh protes ke pemerintah ya kan keberlanjutan,1.79E+23,,blank0429,in,,0,0,0,https://x.com/MassAcongM2R/status/1789007475410366559,1.75E+23,MassAcongM2R
1.79E+23,Fri May 10 15:07:42 +0000 2024,2,Pemerintah tahu pngguna motor di Indonesia sangat tinggi.Ksempatan ini dipke utk menaikkan pajak. Hasilnya dipke utk byr utang kereta cpt dan LRT.Sampai segitunya cari duit dr segala penjuru untuk bayar hutang Naik pesawat kena palak. Naik motor kena pajak dinaikkan.semua naik https://t.co/TqpkwTNLdP,1.79E+23,https://pbs.twimg.com/ext_tw_video_thumb/1788949012915314688/pu/img/l52mFaNIVU9_45CP.jpg,,in,,0,0,0,https://x.com/Jhony6565/status/1788949040572547251,9.44E+22,Jhony6565
1.79E+23,Fri May 10 13:20:26 +0000 2024,35,@asta_ga_ @jokowi @prabowo PT pada gulung tikar..dollar naik..pajak naik..hrg bahan pangan tinggi..daya beli turun..pejabat pemerintah seperti adem ayem,1.79E+23,,notrealdisastr,in,,0,18,5,https://x.com/Maudy_Apain/status/1788922044282994827,1.62E+23,Maudy_Apain
1.79E+23,Fri May 10 09:34:45 +0000 2024,2,@Yusrilihza_Mhd Jelas pemborosan anggaran rezim skrg aja pasang Wamen tiap menteri tapi hasil kerjanya g ada hasil bukan mensejahterakan rakyat tapi bikin susah rakyat contoh kecil pajak naik bbm naik sembako naik apa yang akan di harapkan pemerintah model kini,1.79E+23,,Yusrilihza_Mhd,in,"Serang, Indonesia",0,1,0,https://x.com/DwiHarjoko9/status/1788865249346777394,1.03E+23,DwiHarjoko9
1.79E+23,Fri May 10 06:50:13 +0000 2024,0,@Adiprayitno_20 Mas Adi jangan terkesan mutung gitu ah ..... gak elok Fakta akhir2 ini kebijakan Pemerintah banyak memberatkan rakyat jelata (wong cilik) misal subsidi dicabutin pajak dinaikan &amp; harga kebutuhan pokok naik dipihak lain lapangan kerja sempit &amp; banyak PHK.,1.79E+23,,Adiprayitno_20,in,,0,0,0,https://x.com/EdiKeceput2/status/1788823841273454849,1.53E+23,EdiKeceput2
1.79E+23,Fri May 10 01:35:29 +0000 2024,0,@txtdrjkt penghasilan segini-gini aja. bayar pajak disuruh taat. kalo ga di korupsi ya buat foya2 pemerintah. yg bayar pajak ttp naik angkutan umum.,1.79E+23,,txtdrjkt,in,"Dalem kulkas, samping tomat.",0,0,0,https://x.com/al_fianalfin/status/1788744639408959988,277955736,al_fianalfin
1.79E+23,Thu May 09 16:36:16 +0000 2024,0,@PartaiSocmed Memed ni pro pemerintah jadi kebijakan sebangsat apapun pasti baik buat dia pajak naik bbm naik bagi dia itu prestasi pemerintah,1.79E+23,,PartaiSocmed,in,Indonesia,0,0,0,https://x.com/narzunkedua/status/1788608937736143248,1.72E+23,narzunkedua
1.79E+23,Thu May 09 13:03:56 +0000 2024,0,Istana di ikn juga terlalu banyak istana presiden istana wapres dll. Rumah dinas para menteri aja ga ngotak 14M/unit? Gila. Segitunya pemerintah mau terlihat maju di mata dunia? Sampai2 memaksakan dana negara? Kasian sama rakyat biasa sekarang semua mahal dan pajak naik.,1.79E+23,,helikeykey,in,,0,1,0,https://x.com/helikeykey/status/1788555505570599296,1.73E+23,helikeykey
1.79E+23,Thu May 09 12:02:58 +0000 2024,2,@tempodotco Kalo hutang ugal2an untuk biayai proyek2 menara gading tak manfaat obsesi presiden tidak ada dampaknya pada rakyat pikir lagi.. harga2 dan pajak naik beragamnya pungutan makin banyak rakyat miskin subsidi ditarik kuliah mahal dll adalah dampak dari kebodohan pemerintah ini..,1.79E+23,,tempodotco,in,"Bekasi Barat, Indonesia",0,0,2,https://x.com/budiwidagdo2/status/1788540162588479781,9.71E+22,budiwidagdo2
1.79E+23,Thu May 09 06:14:09 +0000 2024,0,@IMCMushroom Seneng lah harga BBM listrik PAM dan sembako naik aja disambut gembira tanpa mengeluheaki harus jual rumah yg penting 02 menang...lihat tu pendukung 01-03 UD kalah hidupnya kelihatan merdeka gak ikut UU pemerintah dan gak perlu bayar pajak pungli upeti ke pemerintah,1.79E+23,,IMCMushroom,in,,0,0,0,https://x.com/ujangdanang2/status/1788452379471520038,1.75E+23,ujangdanang2
1.79E+23,Thu May 09 00:28:30 +0000 2024,10,Pemerintah berkelanjutan pajak naik... bahan² pokok ikut naik... Siap siap aje listrik naik beras naik Gk usah ngeluh... solusi atu atu nya.. tinggal jogetin aje dg riang gemberia Top markotop https://t.co/UggLgjCvLd,1.79E+23,,,in,,0,2,4,https://x.com/HarryRusuh2/status/1788365392332894309,1.22E+23,HarryRusuh2
1.79E+23,Wed May 08 23:28:10 +0000 2024,0,@kompascom Beliin sambil sosialisi K3. Berapa banyak sih warung madura n penjual gas ?. Duit apbn kurang ? Pajak naek kesehatan/pendidikanntinggi/jalantol mahal bbm naik suku bunga naik dollar naik. Duit pemerintah bayar hutang ya,1.79E+23,,kompascom,in,Indonesia,0,0,0,https://x.com/Helmi1038270/status/1788350210420474217,1.69E+23,Helmi1038270
1.78E+22,Wed May 08 18:18:02 +0000 2024,0,@realmindividual @xxabyxz @realfedinuril Sebelum pemilu semua DPR ya tau pajak bakalan naik kenapa gak ada yang bilang? Ya karena diem² mereka emang di pihak pemerintah semua,1.79E+23,,realmindividual,in,,0,1,0,https://x.com/disinibigwin/status/1788272160513073616,1.55E+22,disinibigwin
1.79E+23,Wed May 08 16:43:31 +0000 2024,1,@nmeilinaa @DrEvaChaniago Joget in Gemoy .... Sertifikat tanah gratis program pemerintah an Jokowi nyatanya bayar pajak PBB tahunan naik 100% . Premium di hapus pertalit naik 75% #JokowiAntiWongCilik #KKNJokowi,1.79E+23,,nmeilinaa,in,,0,0,0,https://x.com/Zaenal58788427/status/1788248373734391905,1.57E+23,Zaenal58788427
1.79E+23,Wed May 08 16:41:16 +0000 2024,0,@niwseir pemerintah dapet mobil dinas pribadi dr duit pajak kita tp kitanya disuruh naik transum wkwkw,1.79E+23,,niwseir,in,uwon's heart,0,0,0,https://x.com/djeongwonz/status/1788247809906647054,1.41E+23,djeongwonz
1.79E+23,Wed May 08 12:45:19 +0000 2024,0,@AlnilamOmar Pemerintah itu sengaja ngk menaikkan kualitas pendidikan agar masyarakat tetap bodoh dan gampang diperalat. Lihat aja nanti pas pajak naik pasti pemerintah bak superhero ngasih bansos + maksi gratis. Warga seneng dikasih yg gratis tpi secara itungan masyarakat lbih merugi,1.79E+23,,AlnilamOmar,in,,0,0,0,https://x.com/fuzzy3303sf/status/1788188431631384657,1.51E+23,fuzzy3303sf
1.79E+23,Tue May 07 03:54:41 +0000 2024,1,@LexWu_13 Mari kita bantu pemerintah bayar pajak setinggi2nya beli sembako yg mahal dll. Itu semua untuk bantu Pemerinta yg lg sekarat untuk bayar utang. Mari kita kerja2 banting tulang meski gaji umr. Yg penting pejabat bisa naik gaji berlipat dan anak istri bisa skincare syantik2,1.79E+23,,LexWu_13,in,,0,0,0,https://x.com/Awandiatassana/status/1787692506681106934,9.21E+21,Awandiatassana
1.79E+23,Tue May 07 03:46:37 +0000 2024,2,@Bambangmulyonoo Ngak apa pajak naik tp PEMERINTAH jg hrs adil dgn MENGHUKUM SEBERAT2NYA KORUPTOR KOLUSI &amp; SEMUA ANTEK2nya SERTA KASUS TURUNANNYA jgn dilindungi diberi grasi sekecil apapun jgn dipotong masa tahanan walau mrk berbuat baik sekalipun (hanya SINETRON) YG DIKORUPSI ADALAH UANG PAJAK,1.79E+23,,Bambangmulyonoo,in,Indonesia,0,0,0,https://x.com/imstyawan/status/1787690475258024294,617285622,imstyawan
1.79E+23,Tue May 07 03:15:25 +0000 2024,0,@DokterTifa YG SEMAKIN TERHIMPIT ITU JUSTRU MASYARAKAT KELAS MENENGAH PENDAPATAN GAK NAIK TAPI JUSTRU PAJAK NAIK BAHAN PANGAN NAIK PENDIDIKAN NAIK DAN GAK DAPAT BANTUAN SAMA SEKALI SEMENTARA PEMERINTAH(LUHUT) MAU NAIKIN LAGI PAJAK BUAT BAYAR KERETA CEPAT AIRLANGGA GITU JG MAU NAIKIN PPN,1.79E+23,,hidhid2024,in,"Tangerang, Indonesia",0,0,0,https://x.com/hidhid2024/status/1787682622354956366,1.74E+23,hidhid2024
1.79E+23,Tue May 07 01:52:34 +0000 2024,21,@msaid_didu Kalau diri dan keluarganya dicekik dengan harga mahal pajak naik beragam pungutan tapi masih tetap bahagia dan ngotot dukung pemerintah apa yang bisa kita kasih tahu orang seperti ini? Keluarganya jadi korban tapi dia asyik2 aja.. orang seperti ini lebih bodoh dari keledai..,1.79E+23,,msaid_didu,in,"Bekasi Barat, Indonesia",0,2,5,https://x.com/budiwidagdo2/status/1787661774646600122,9.71E+22,budiwidagdo2
1.79E+23,Tue May 07 01:49:49 +0000 2024,0,@ferrykoto Hutang pemerintah yg di akui 8rb T. Hutang bumn yg jadi tanggungan pemerintah 7rb T. Hutang pembayaran dana pensiun n dana asuransi yg di pakai pemerintah n jadi tanggung jawab pemerintah 4rb T. Total hutang pokok lebih 20rb T. Beban buat rakyat pajak naik.,1.79E+23,,ferrykoto,in,Indonesia,0,0,0,https://x.com/Helmi1038270/status/1787661082326376826,1.69E+23,Helmi1038270
1.79E+22,Tue May 07 01:45:27 +0000 2024,0,@Dahnilanzar @prabowo Atau keseluruhan pemerintah n parlement n ApH yg jadi toxic buat rakyat. Indikasi nya pajak naik kesehatan kurang pangan import bbm naik suku bunga naik jalan berbayar korup tinggi nepotisme hukum kacau money politik. Bidang apa yg membanggakan ?...,1.79E+23,,Dahnilanzar,in,Indonesia,0,0,0,https://x.com/Helmi1038270/status/1787659981732646932,1.69E+23,Helmi1038270
1.79E+23,Tue May 07 00:18:43 +0000 2024,0,Terima kasih pemerintah BBM naik dan pln naik (listrik). Tp gaji gitu gitu aja. Dipikir2 kayanya setiap perubahan presiden adanya mark up dari semua segi pajak huft,1.79E+23,,,in,8ml life,0,0,0,https://x.com/haijinomoto/status/1787638155530977748,1.19E+23,haijinomoto
1.79E+23,Mon May 06 13:35:03 +0000 2024,0,Barang naik bensin naik pajak naik tp gaji ga naik2. Emg bgst pemerintah.,1.79E+23,,,in,"Denpasar Timur, Bali,Indonesia",0,0,0,https://x.com/brahmani_264/status/1787476170617057580,2737358840,brahmani_264
1.79E+23,Mon May 06 10:24:36 +0000 2024,0,@jokowi Selamat sore bapak Presiden ini masyarakat menjerit kok Pajak PBB naik PARAH sekali 60-80% untuk makan saja kami susah pak belum tagihan listrik air telepon tolonglah Pemerintah lebih bijaksana kalau Pengusaha besar kaya wajar kami rakyat kecil bayar pakai apa?,1.79E+23,,jokowi,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/suwandi527362/status/1787428240577151012,1.78E+23,suwandi527362
1.79E+23,Mon May 06 01:18:54 +0000 2024,0,@WAPamungkas Prayogo bisa jd org terkaya d indo coz dapet durian runtuh.. harga batubara melambung.. harusnya diterapkan pajak durian runtuh oleh pemerintah.. pajak otomatis ketika harga dunia barang tambang naik.. cc @DitjenPajakRI,1.79E+23,,WAPamungkas,in,south korea,0,0,0,https://x.com/tukangcil0k/status/1787290913112494104,1132652364,tukangcil0k
1.79E+23,Mon May 06 01:18:12 +0000 2024,0,@arjunaskykok Prayogo bisa jd org terkaya d indo coz dapet durian runtuh.. harga batubara melambung.. harusnya diterapkan pajak durian runtuh oleh pemerintah.. pajak otomatis ketika harga dunia barang tambang naik.. cc @DitjenPajakRI,1.79E+23,,arjunaskykok,in,south korea,0,0,0,https://x.com/tukangcil0k/status/1787290737186582767,1132652364,tukangcil0k
1.79E+23,Mon May 06 00:43:05 +0000 2024,5,@InfoLurah @R4Y99 Pajek spd mtr dah naik listrik dah naik ki lurah katanya buat mbantu pemerintah itu sdh jelas tapi masyarkat kecil jarang yg menyadari kalo listrik dh naik sama pajak spd mtr dah naik,1.79E+23,,,in,"Tangsel,Jakarta,Kebumen.",0,0,0,https://x.com/wahid118/status/1787281900744425942,311343031,wahid118
1.79E+23,Sun May 05 15:14:51 +0000 2024,0,Pada ga tau rencana pemerintah sekarang jelang jabatan berakhir. Mereka itu sdh buat pondasi untuk pemerintahan penggantinya. 1. Menaikkan BBM 2. Nilai rupiah dari 1000 jadi 1. 3. Pajak naik 4. ( isi sendiri untuk berikutnya),1.79E+23,,,in,"Depok, Jawa Barat",0,0,0,https://x.com/MulyaminZ/status/1787138898797457670,9.36E+22,MulyaminZ
1.79E+23,Sun May 05 14:38:09 +0000 2024,1,@Megatop99 @ferdinand_mpu @Dennysiregar7 @islah_bahrawi @hurryKoRn @_G03NT03R_ @EllyMartha1 Keknya Bu Mega sudah katam sama akal2 busuk begituan. Beliau ditekan orba puluhan tahun &amp; dikhianati orang2 kepercayaannya berkali2. Melihat kondisi skrg sy sdh tdk percaya pemerintah. Pajak &amp; harga2 naik gila2an. Smg Bu Mega/PDIP mjd oposisi yg bisa mengontrol pemerintah.,1.79E+23,,Megatop99,in,Bumi Pertiwi,0,2,0,https://x.com/Pertiwi_Rings/status/1787129663292367112,119017119,Pertiwi_Rings
1.79E+22,Sun May 05 12:26:11 +0000 2024,0,Layaknya baca berita : 1. Pertalite dihapus 2. Pajak motor naik 3. TDL naik 4. Harga beras gula dll naik Bea cukai mencontoh pemerintah Pemerintahnya aman Bea cukainya apes. https://t.co/VYgKqq6A2L,1.79E+22,https://pbs.twimg.com/media/GM0KwF5bkAAMrhy.jpg,,in,,0,0,0,https://x.com/Virsi6/status/1787096451979640986,1.27E+23,Virsi6
1.79E+23,Sun May 05 10:32:03 +0000 2024,0,@DoankWarto Suka gak suka seluruh rakyat Indonesia wajib membayar pajak pungli upeti ke pemerintah tepat waktu ya agar para ASN plat merah naik gaji tunjangan dan uang pensiun tanpa harus bekerja keras,1.79E+23,,DoankWarto,in,,0,0,0,https://x.com/ujangdanang2/status/1787067731151589773,1.75E+23,ujangdanang2
1.79E+23,Wed May 01 22:56:17 +0000 2024,0,@bangkhai_ @BennyValentinus @BobTeuku96933 bukan gitu cara nalarnya dek udah denger kan yg dibilang dividei tugas pemerintah nyari win win solution lah bukan asal main sediain tempat tapi sepi pelanggan giliran pajak pada naik semua pura gak ada kejadian ini apa namanya kalau bukan dijadikan sapi perah masyarakatnya !,1.79E+23,,bangkhai_,in,,0,2,0,https://x.com/CereT_Boy/status/1785805469363437770,1.78E+23,CereT_Boy
1.79E+23,Wed May 01 16:03:35 +0000 2024,0,@BANGSAygSUJUD @jokowi @prabowo @gibran_tweet Tapi pajak kok ya tambah naik pak bahkan orang yg pendapatannya dibawah PTKP karena kebijakan perhitungan jadi kena pajak sekalipun gaji pokok ditambah lembur ditambah THR kalau dihitung total setahun masih dibawah PTKP . Artinya dengan kebijakan itu pemerintah merampok,1.79E+22,,BANGSAygSUJUD,in,,0,0,0,https://x.com/AntoniusSutarto/status/1785701612457214320,1.41E+23,AntoniusSutarto
1.79E+23,Wed May 01 13:27:23 +0000 2024,0,Hah gila sih pajak bangunan rumah w naik 120% tahun ini!!!! Gila gila oke gas oke gas lanjutkan Indonesia Emas. Awas aje lu kalo kerja pemerintah ga bener.... Ini kaum menengah didempet mulu bukannya crazy rich yg didempet,1.79E+23,,,in,Purwakarta,0,0,0,https://x.com/cegil_inaction/status/1785662301166870719,1.55E+23,cegil_inaction
1.79E+23,Wed May 01 11:41:03 +0000 2024,1,KURANG APA LAGI PENDERITAAN RAKYAT KECIL..?? HARGA PANGAN NAIK.. PAJAK NAIK BBM N GAS NAIK.. SEKARANG JUAL ROKOK KETENGAN AJA DI LARANG.. TERNYATA PEMERINTAH INI JELI BGT.. NGATUR N BATASI RAKYAT KECIL.. COBA KLO OLIGARKI N ELIT PARTE.. PAJAK GRATIS. https://t.co/QiUMAwIOEF,1.79E+23,,,in,,0,0,0,https://x.com/DjokoSampu92786/status/1785635541633139163,1.76E+23,DjokoSampu92786
1.79E+23,Wed May 01 11:27:52 +0000 2024,0,@Boediantar4 Buruh trus minta naik gaji Tapi pemerintah naikin pajak dan harga2 lainnya Jadi sama aja. Contoh tuh vietnam ga remponk investor banyak lari ke vietnam,1.79E+23,,Boediantar4,in,Indonesia,0,0,0,https://x.com/AvocadoCorporat/status/1785632224118988861,1.36E+23,AvocadoCorporat
1.79E+23,Wed May 01 07:15:10 +0000 2024,0,@gm_gm Permisi pak ijin komen saya uda gak naik garuda lg krn males uang pajak saya dibuat pemerintah bayarin utang GA. Hiraukan aja org2 yg julid blg kalo bapak onboard GA gratisan tp ngasih saran ttg musiknya. Saya kg heran kenapa org2 mendewakan GA yg ga pernah untung itu~,1.79E+23,,gm_gm,in,"Jakarta, ID",0,1,0,https://x.com/widuuuuuuuuuuu/status/1785568630626975960,253020846,widuuuuuuuuuuu
1.78E+23,Wed May 01 06:19:39 +0000 2024,0,@NinzExe07 @hepipurwana Pemerintah semakin brutal mencekik rakyat dgn berbagai kenaikan pajak naik sembako naik BBM naik biaya pendidikan naik biaya kesehatan naik TDL naik dll masih banyak lagi yang ikutan naik.‍↕️,1.79E+23,,NinzExe07,in,,0,0,0,https://x.com/LukmanH91748083/status/1785554659081703693,1.50E+23,LukmanH91748083
1.79E+23,Wed May 01 05:20:15 +0000 2024,1,@B_dzoel @jokowi Kalau pada naik lagi mau cari alasan apa lagi. Harusnya terus terang gara Pajak naik danbelum disusul yg lainnya maka mulai saat ini harga kebutuhan pokok naik. Kayaknya belum pernah ada pengumuman pemerintah yang seperti ini ya?,1.79E+23,,B_dzoel,in,,0,1,1,https://x.com/NawawiAlMaroni/status/1785539711693619569,1.60E+23,NawawiAlMaroni
1.79E+23,Tue Apr 30 22:32:57 +0000 2024,0,@andrisurya79 @ethadisaputra Kekuasaan ditangan rakyat itu cuma jargon. Kalo pemerintah naikin pajak naikin bbm naikin toll harga kebutuhan naik rakyat bisa apa?,1.79E+23,,andrisurya79,in,,0,0,0,https://x.com/FIndradata/status/1785437210621214983,1.42E+23,FIndradata
1.79E+23,Tue Apr 30 04:02:09 +0000 2024,1,@CJWiguna Lo naikin gpp.. tp yg bayar pemerintah.. sekolah hrs pemerintah yg tgg jawab katanya mau menaikkan kolam penyumbang pajak.. klo rakyatnya bodo2 mana bisa? Cmn berharap dri rakyat pinter yg segelintir diperas trs kaya skg? Dri ppn 10-15% trs naik krn pmrth g mampu menyetak mnsia,1.79E+23,,Neutronomics,in,,0,0,0,https://x.com/Me_LiverpoolFC/status/1785157667260145985,78272180,Me_LiverpoolFC
1.78E+23,Mon Apr 29 15:23:05 +0000 2024,0,@manshur_39 @BiLLYKHAERUDIN @hrdbacot Kelas menengah dapet subsidi BBM (paling kerasa pas harga minyak dunia naik 2022) insentif listrik (gak keliatan karena pemerintah bayarin langsung ke PLN) bisa daftar program prakerja kalo dulu dipecat dari kerjaan insentif pajak penjualan atas barang merah (PPnBM),1.78E+23,,manshur_39,in,"Queensland, Australia",0,1,0,https://x.com/bakso_jamur/status/1784966643724251558,7.59E+22,bakso_jamur
1.78E+23,Mon Apr 29 14:27:21 +0000 2024,0,@rmol_id Apapun pencapeanya sy sebagai rakyat yg sy rasakan harga kebutuhan semua naik listrik juga naik BBM naik gas naik sampe pajak aja naik biaya hidup semua meroket negara itu mensehterakan rakyatnya minimal biaya hidup stabil dgn pendpatn baru namnya pemerintah brhsil..,1.78E+23,,rmol_id,in,"Jawa Barat, Indonesia",0,0,0,https://x.com/Candrapangarep/status/1784952617279578403,1.76E+23,Candrapangarep
1.78E+22,Mon Apr 29 04:06:37 +0000 2024,1,pajak naik ? harap maklum BBM naik ? harap maklum tarif listrik naik ? harap maklum harga beras naik ? harap maklum harga gabah naik ? harap maklum harga bawang naik ? harap maklum apapun kritikannya jawab pemerintah tetap HARAP MAKLUM . rakyatnya ? JOGED-JOGED DONG,1.78E+22,,,in,,0,0,0,https://x.com/GanjaOto/status/1784796405107925301,1.60E+23,GanjaOto
1.78E+23,Mon Apr 29 00:49:35 +0000 2024,1,@Wan77575 Sebetulnya inti dari semua itu terlihat pemerintah mulai bebankan masyarakat nya pajak naik harga barang naik BBM naik trs utang yg ribuan triliun utk apa??,1.78E+23,,Wan77575,in,,0,1,0,https://x.com/feroferraferri/status/1784746819102421398,1.42E+23,feroferraferri
1.78E+23,Sun Apr 28 10:58:40 +0000 2024,0,@SeputarTetangga - Pendaftaran pasien bpjs di RS emang butuh kesabaran lebih - Lapor Pajak tahunan juga menjengkelkan - Naik pajak ke 11% dan tahun depan jadi 12% bakal menjengkelkan - Aplikasi pemerintah mutunya masih di bawah swasta Tapi coba min abis ini buat juga..,1.78E+23,,SeputarTetangga,in,,0,1,0,https://x.com/riyansetya/status/1784537711707336875,77157971,riyansetya
1.78E+23,Sun Apr 28 10:30:58 +0000 2024,1,@Lembayung071 @realfedinuril yaa harus ada yg kritik pemerintah nanti uang rakyat habis tak tersisa untuk bancakan mereka kalian yg dukung pemenang curang dapat uang bancakan gaaa??? palingan dapat pajak naik bbm naik TDL naik harga² sembako naik...ok gas..ok gas!!!,1.78E+23,,Lembayung071,in,,0,0,0,https://x.com/nomerorae/status/1784530740383981939,1.25E+22,nomerorae
1.78E+23,Sun Apr 28 08:55:13 +0000 2024,0,Apapun itu harganya naik. Dan Berapapun uang yg pemerintah dapatkan dari pajak itu tidak mengurangi utang negara. Dan sekalipun seluruh uang yg beredar di negara ini di kumpulkan itu tidak cukup untuk membayar utang negara + bunganya. Mengapa hal itu terjadi?,1.78E+23,,ahmad__muh,in,Banten,0,1,0,https://x.com/ahmad__muh/status/1784506645449789619,7.30E+22,ahmad__muh
1.78E+23,Sun Apr 28 06:35:37 +0000 2024,2,@Kevin_Imut123 Yah semua itu bersumber dari ketimpangan sosial. Akibat dari korupsi orang-orang pemerintah yang tidak becus ngurus negara dan selalu hutang. Sehingga berefek pada kejatuhan ekonomi negara sempitnya lapangan pekerjaan harga bahan pangan dan pajak yang terus naik.,1.78E+23,,Kevin_Imut123,in,,0,1,0,https://x.com/Muhamma12799291/status/1784471515872039057,1.76E+23,Muhamma12799291
1.78E+23,Sun Apr 28 05:59:13 +0000 2024,2,Dubai Rakyat nya tajir2 karna pemerintah nya mendukung dan memudahkan rakyat nya dlm membangun bisnis dan tdk di bebani pajak dan izin2 di mudhkn jadi org dubai kaya2.. klo di Indo dikit2 kena pajak mau bikin ijin di persulit suruh bayar memiskinkan secara halus harga2 naik,1.78E+23,,,in,Jakarta,0,0,1,https://x.com/ArtaGraha3/status/1784462352748081462,1.59E+23,ArtaGraha3
1.78E+23,Sun Apr 28 04:46:01 +0000 2024,1,-TER bikin thp karyawan naik terus kalo lo kelebihan bayar siap duit gk bisa dibalikin -. Natura nih aneh bayar premi kena pajak clain premi kena pajak. Pemerintah gk bisa narik pajak dr orang kaya sampe kelas menengah digenjet pajaknya sampe jd miskin,1.78E+23,,,in,,0,0,0,https://x.com/imemychan/status/1784443930962170017,250434783,imemychan
1.78E+23,Sun Apr 28 04:03:23 +0000 2024,0,@prastow @DitjenPajakRI Situasi dunia lg panas harga bahan baku pada naik bunga bank naik. Janganlah pajak dinaikan juga dan janganlah nongol berbagai pungutan tambahan lagi nafsu belanja pemerintah ditahan klo emang keuangan ga memadai jangan rakyat yang diperas suruh biayain nafsu mereka pak,1.78E+23,,prastow,in,,0,0,0,https://x.com/agoeng_set/status/1784433203929137448,7.42E+22,agoeng_set
1.78E+23,Sun Apr 28 02:05:58 +0000 2024,0,@NinzExe07 Ngk ada alasan dan ngk ada hubungannya.. Kamu itu pemalas sombong dan suka songong.. Pajak naik ya naik urusannya dengan rakyat itu pemerintah yg atur.. Kamu HP punya pulsa punya pket data bulanan ratusan ribu.. Kerjaannya profokator. Pajak apa dulu yg naik??,1.78E+22,,NinzExe07,in,,0,0,0,https://x.com/dimara_orgen/status/1784403652498919614,1.58E+23,dimara_orgen
1.78E+22,Sat Apr 27 16:18:37 +0000 2024,0,@never_alonely Pajak bbm naik?.. hmmmm UKT naik? Turuunnnnkannn pemerintah sekarang harusnya faham celahnya. Biar negara stabil.. ga banyak pergerakan https://t.co/bJwPX6UVC9,1.78E+23,https://pbs.twimg.com/media/GMLzOt3bIAAbMfQ.jpg,_NeverAlonely,in,Jakarta Capital Region,0,0,0,https://x.com/ecilox/status/1784255841727926364,1.53E+23,ecilox
1.78E+23,Sat Apr 27 15:25:41 +0000 2024,0,tapi pemerintah udh gk bakal denger suara rakyat kyknya pajak naik teruuuusssss buat apa juga gk transparan yg penting duit rakyat diperes teruussssss,1.78E+23,,,in,N109,0,0,0,https://x.com/_yukihyo_/status/1784242521390112950,1389568638,_yukihyo_
1.78E+23,Sat Apr 27 14:56:07 +0000 2024,6,@afeelivsky @AghaarXx Sekarang pajak naik subsidi dikurangin. Kurang dzolim apa pemerintah negara kita?,1.78E+23,,afeelivsky,in,,0,0,0,https://x.com/nurul_merah/status/1784235082145988840,3039724765,nurul_merah
1.78E+23,Sat Apr 27 04:24:51 +0000 2024,4,@Kepala_BP2MI Benny Rhamdani mengatakan pihaknya mengusulkan kepada pemerintah utk batasan barang kiriman PMI yg terbebas dari pengenaan bea masuk dan Pajak Pertambahan Nilai (PPN) akan naik dari US$1.500 per tahun menjadi maksimal US$2.800 per tahun. #PerjuanganBP2MIUntukPMI https://t.co/dKtoKZYVYD,1.78E+23,https://pbs.twimg.com/media/GMJP2vgbwAAm5H6.jpg,Ben_Rhamdani,in,"Kota Surabaya, Jawa Timur",0,0,3,https://x.com/FelixMagath6/status/1784076218901684628,1.26E+23,FelixMagath6
1.78E+23,Fri Apr 26 22:47:35 +0000 2024,0,Nah ini yg gue komen dr kemaren pajak naik tapi alasannya ya kan rakyat udah milih keberlanjutan ya harus ikut pemerintah dong . Sama sekali gak ada alasan spesifik kenapa pajak mau dinaikin jd 12%,1.78E+23,,,in,,0,1,0,https://x.com/tapiapacoba/status/1783991340558372994,1.24E+23,tapiapacoba
